latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.48484,9.54297,315.02,0.47,0.47,2018-03-11,0039,SNPP,SNPP,n,2,283.86,0.97,N,0
31.40156,10.02356,297.19,0.44,0.46,2018-03-11,0039,SNPP,SNPP,n,2,284.11,0.5,N,2
31.39752,10.02152,335.49,0.43,0.46,2018-03-11,1157,SNPP,SNPP,l,2,306.96,1.71,D,2
31.40567,9.85157,297.78,0.42,0.61,2018-03-12,0020,SNPP,SNPP,n,2,286.39,0.49,N,2
32.29138,10.97591,301.25,0.37,0.58,2018-03-12,0020,SNPP,SNPP,n,2,287.35,0.55,N,0
31.48412,9.5419,305.57,0.44,0.63,2018-03-12,0020,SNPP,SNPP,n,2,285.04,0.86,N,0
31.40032,10.02033,296.28,0.42,0.61,2018-03-12,0020,SNPP,SNPP,n,2,286.18,0.37,N,2
32.29124,10.97576,296.41,0.58,0.7,2018-03-12,0200,SNPP,SNPP,n,2,284.57,0.25,N,2
31.48584,9.54202,336.18,0.42,0.61,2018-03-12,1138,SNPP,SNPP,n,2,302.14,1.41,D,0
36.59107,10.31741,300.17,0.47,0.48,2018-03-13,0140,SNPP,SNPP,n,2,283.13,1.04,N,2
31.40458,9.85173,297.31,0.57,0.52,2018-03-13,0142,SNPP,SNPP,n,2,282.82,0.73,N,2
31.4857,9.54061,304.27,0.55,0.51,2018-03-13,0142,SNPP,SNPP,n,2,281.13,1.06,N,0
31.39968,10.02381,295.46,0.59,0.53,2018-03-13,0142,SNPP,SNPP,n,2,282.53,0.77,N,2
31.48634,9.53986,313.23,0.47,0.4,2018-03-14,0123,SNPP,SNPP,n,2,277.79,1.15,N,0
31.40481,9.85398,297.29,0.49,0.4,2018-03-14,0123,SNPP,SNPP,n,2,282.67,0.84,N,2
32.28782,10.97609,297.05,0.53,0.42,2018-03-14,0123,SNPP,SNPP,n,2,281.12,0.74,N,2
31.39812,10.02011,296.81,0.49,0.41,2018-03-14,0123,SNPP,SNPP,n,2,280.82,0.37,N,2
31.48434,9.5416,340.74,0.48,0.4,2018-03-14,1241,SNPP,SNPP,n,2,308.05,2.84,D,0
32.28808,10.97395,302.19,0.38,0.36,2018-03-15,0104,SNPP,SNPP,n,2,279.23,0.53,N,2
31.40512,9.85443,305.37,0.39,0.36,2018-03-15,0104,SNPP,SNPP,n,2,282.77,0.84,N,2
31.48516,9.54352,305.48,0.39,0.36,2018-03-15,0104,SNPP,SNPP,n,2,281.3,1.2,N,0
32.28885,10.97711,339.27,0.39,0.36,2018-03-15,1222,SNPP,SNPP,l,2,309.59,1.72,D,2
31.48519,9.54056,341.34,0.39,0.36,2018-03-15,1222,SNPP,SNPP,n,2,309.11,1.55,D,0
31.39839,10.02404,338.44,0.38,0.36,2018-03-15,1222,SNPP,SNPP,n,2,306.57,1.06,D,2
35.84896,8.59242,298.6,0.48,0.48,2018-03-16,0044,SNPP,SNPP,n,2,281.3,0.93,N,2
36.15923,10.28529,297.44,0.4,0.44,2018-03-16,0044,SNPP,SNPP,n,2,284.67,0.54,N,2
36.36054,9.92321,305.19,0.41,0.45,2018-03-16,0044,SNPP,SNPP,n,2,280.01,1.51,N,0
36.15969,10.28633,295.09,0.39,0.44,2018-03-16,0044,SNPP,SNPP,n,2,284.42,0.52,N,2
34.43253,8.72701,312.5,0.46,0.47,2018-03-16,0044,SNPP,SNPP,n,2,283.78,0.96,N,0
35.77604,9.89125,296.21,0.41,0.45,2018-03-16,0044,SNPP,SNPP,n,2,281.68,0.67,N,2
32.2896,10.97334,306.67,0.5,0.41,2018-03-16,0045,SNPP,SNPP,n,2,284.57,0.65,N,2
31.48402,9.54433,302.1,0.57,0.43,2018-03-16,0045,SNPP,SNPP,n,2,283.63,0.79,N,0
32.29064,10.97635,337.81,0.47,0.39,2018-03-16,1203,SNPP,SNPP,l,2,312.26,1.76,D,2
36.02306,8.96723,338.1,0.5,0.41,2018-03-16,1204,SNPP,SNPP,n,2,302.39,4.29,D,0
36.02377,8.96565,336.52,0.5,0.41,2018-03-16,1204,SNPP,SNPP,n,2,302.41,4.47,D,0
36.53297,10.82301,295.09,0.34,0.56,2018-03-17,0025,SNPP,SNPP,n,2,283.62,0.28,N,0
31.48283,9.54082,301.17,0.62,0.72,2018-03-17,0207,SNPP,SNPP,n,2,284.5,0.86,N,0
31.48438,9.54181,301.44,0.62,0.72,2018-03-17,0207,SNPP,SNPP,n,2,284.12,1,N,0
31.40051,10.02409,338.82,0.32,0.55,2018-03-17,1144,SNPP,SNPP,n,2,292.32,3.21,D,2
31.39915,10.02291,349.15,0.32,0.55,2018-03-17,1144,SNPP,SNPP,n,2,293.6,3.61,D,2
31.39976,10.02085,340.4,0.32,0.55,2018-03-17,1144,SNPP,SNPP,n,2,292.07,2.67,D,2
34.9667,10.88244,298.18,0.6,0.71,2018-03-18,0006,SNPP,SNPP,n,2,278.35,0.67,N,0
34.60167,10.58673,295.12,0.33,0.55,2018-03-18,0147,SNPP,SNPP,n,2,282.24,0.4,N,2
32.28747,10.97533,303.81,0.39,0.59,2018-03-18,0148,SNPP,SNPP,n,2,280.02,0.44,N,2
31.48287,9.5409,305.66,0.34,0.56,2018-03-18,0148,SNPP,SNPP,n,2,277.73,0.85,N,0
32.28912,10.97653,302.59,0.42,0.46,2018-03-19,0129,SNPP,SNPP,n,2,283.32,0.36,N,2
35.77595,9.8917,299.44,0.38,0.36,2018-03-20,0109,SNPP,SNPP,n,2,282.4,0.9,N,2
36.53141,10.82439,315.19,0.39,0.36,2018-03-20,0109,SNPP,SNPP,n,2,279.53,1.02,N,0
31.48622,9.53998,303.46,0.39,0.36,2018-03-20,0110,SNPP,SNPP,n,2,276.92,0.85,N,0
32.28912,10.97708,296.57,0.4,0.37,2018-03-20,0110,SNPP,SNPP,n,2,278.12,0.78,N,2
31.40016,10.02214,301.48,0.39,0.36,2018-03-20,0110,SNPP,SNPP,n,2,278.13,0.42,N,2
31.40398,9.85366,296.85,0.39,0.36,2018-03-20,0110,SNPP,SNPP,n,2,278.09,0.44,N,2
34.60452,10.58693,297.6,0.39,0.36,2018-03-20,0110,SNPP,SNPP,n,2,281.69,0.38,N,2
32.28922,10.97546,335.21,0.42,0.38,2018-03-20,1228,SNPP,SNPP,n,2,304.1,1.04,D,2
31.48693,9.54145,340.13,0.39,0.36,2018-03-20,1228,SNPP,SNPP,n,2,305.18,2.54,D,0
31.40514,9.85141,297.56,0.46,0.39,2018-03-21,0052,SNPP,SNPP,n,2,283.29,0.52,N,2
31.48567,9.53998,310.19,0.48,0.4,2018-03-21,0052,SNPP,SNPP,n,2,282.63,0.9,N,0
31.48326,9.53936,303.08,0.58,0.52,2018-03-22,0033,SNPP,SNPP,n,2,276.24,1.71,N,0
32.29114,10.97296,297.23,0.46,0.63,2018-03-23,0014,SNPP,SNPP,n,2,275.71,0.72,N,2
32.28822,10.97248,295.62,0.46,0.63,2018-03-23,0014,SNPP,SNPP,n,2,275.38,0.77,N,2
34.70752,10.52833,299.68,0.44,0.46,2018-03-24,0135,SNPP,SNPP,n,2,279,0.74,N,0
33.36681,8.55009,313.45,0.39,0.36,2018-03-25,0116,SNPP,SNPP,n,2,279.33,0.97,N,0
33.3635,8.54932,326.01,0.39,0.36,2018-03-25,0116,SNPP,SNPP,n,2,279.45,2.89,N,0
31.48404,9.54019,336.48,0.42,0.38,2018-03-25,1234,SNPP,SNPP,n,2,297.07,1.74,D,0
32.28977,10.97642,300.79,0.39,0.36,2018-03-26,0058,SNPP,SNPP,n,2,281.45,0.62,N,2
31.40579,9.85258,296.92,0.45,0.47,2018-03-27,0039,SNPP,SNPP,n,2,278.71,0.58,N,2
31.48668,9.54101,304.6,0.46,0.47,2018-03-27,0039,SNPP,SNPP,n,2,277.56,0.86,N,0
34.96846,10.88247,297.98,0.4,0.6,2018-03-28,0019,SNPP,SNPP,n,2,278.53,0.59,N,0
34.96683,10.88419,295.04,0.4,0.6,2018-03-28,0019,SNPP,SNPP,n,2,278.73,0.65,N,0
31.40672,9.85255,303.99,0.42,0.61,2018-03-28,0020,SNPP,SNPP,n,2,276.29,0.73,N,2
31.48467,9.54075,307.42,0.44,0.63,2018-03-28,0020,SNPP,SNPP,n,2,274.97,1.02,N,0
31.69926,9.24148,297.62,0.46,0.64,2018-03-28,0020,SNPP,SNPP,n,2,276.7,0.25,N,2
32.28616,10.97588,296.47,0.58,0.7,2018-03-28,0200,SNPP,SNPP,n,2,277.67,0.7,N,2
31.4864,9.54182,342.14,0.42,0.61,2018-03-28,1138,SNPP,SNPP,n,2,301.4,2.61,D,0
31.70229,9.24397,337.71,0.53,0.67,2018-03-28,1319,SNPP,SNPP,n,2,298.57,1.66,D,2
36.53051,10.82267,303.33,0.5,0.49,2018-03-29,0140,SNPP,SNPP,n,2,281.66,0.58,N,0
32.29012,10.97472,305.67,0.32,0.54,2018-03-29,0142,SNPP,SNPP,n,2,281.41,0.57,N,2
31.48374,9.54024,295.86,0.55,0.51,2018-03-29,0142,SNPP,SNPP,n,2,277.88,0.87,N,0
33.47908,11.10808,298.66,0.51,0.41,2018-03-30,0122,SNPP,SNPP,n,2,286.14,0.53,N,2
34.60259,10.58628,297.84,0.47,0.4,2018-03-30,0122,SNPP,SNPP,n,2,286.15,0.89,N,2
33.87214,9.99327,308.09,0.46,0.39,2018-03-30,0122,SNPP,SNPP,n,2,288.79,1.13,N,2
36.1597,10.28395,298.21,0.44,0.38,2018-03-30,0122,SNPP,SNPP,n,2,286.96,0.73,N,2
35.77666,9.88896,299.62,0.43,0.38,2018-03-30,0122,SNPP,SNPP,n,2,288.01,0.91,N,2
31.40383,9.85608,318.38,0.49,0.4,2018-03-30,0123,SNPP,SNPP,n,2,284.01,2.25,N,2
35.85123,8.59299,307.04,0.43,0.38,2018-03-31,0103,SNPP,SNPP,n,2,282.11,1.35,N,2
36.15846,10.28661,299.62,0.4,0.37,2018-03-31,0103,SNPP,SNPP,n,2,287.58,0.31,N,2
34.6046,10.58712,299.07,0.39,0.36,2018-03-31,0103,SNPP,SNPP,n,2,286.17,0.77,N,2
35.77557,9.88971,301.36,0.4,0.37,2018-03-31,0103,SNPP,SNPP,n,2,287.3,0.74,N,2
33.87156,9.99091,295.77,0.39,0.36,2018-03-31,0104,SNPP,SNPP,n,2,281.65,0.8,N,2
32.28859,10.9765,341.51,0.39,0.36,2018-03-31,1222,SNPP,SNPP,l,2,312.4,0.93,D,2
35.42723,9.80692,339.7,0.39,0.36,2018-03-31,1223,SNPP,SNPP,n,2,309.07,19.38,D,0
34.65858,9.62268,337.07,0.38,0.36,2018-03-31,1223,SNPP,SNPP,l,2,308.27,2.77,D,0
35.1617,10.21244,337.55,0.39,0.36,2018-03-31,1223,SNPP,SNPP,n,2,307.33,3.2,D,0
36.1578,10.28272,296.01,0.39,0.44,2018-04-01,0044,SNPP,SNPP,n,2,283.22,0.54,N,2
35.77507,9.88917,303.72,0.41,0.45,2018-04-01,0044,SNPP,SNPP,n,2,284.74,1.02,N,2
31.48678,9.53934,304.32,0.57,0.43,2018-04-01,0045,SNPP,SNPP,n,2,284.65,0.89,N,0
32.28948,10.97683,298.08,0.5,0.41,2018-04-01,0045,SNPP,SNPP,n,2,283.79,0.22,N,2
36.50084,10.02665,295.7,0.37,0.58,2018-04-02,0025,SNPP,SNPP,n,2,275.8,0.52,N,2
36.77805,10.20013,296.47,0.37,0.58,2018-04-02,0025,SNPP,SNPP,n,2,278.85,0.45,N,2
33.8757,9.99158,296.58,0.35,0.57,2018-04-02,0026,SNPP,SNPP,n,2,279.2,0.39,N,2
32.29004,10.97644,300.7,0.39,0.59,2018-04-03,0148,SNPP,SNPP,n,2,281.9,0.4,N,2
31.48527,9.53982,297.55,0.34,0.56,2018-04-03,0148,SNPP,SNPP,n,2,281.68,0.47,N,0
31.4829,9.54267,295.4,0.56,0.43,2018-04-04,0129,SNPP,SNPP,n,2,278.37,1.34,N,0
34.43222,8.7244,302.67,0.46,0.39,2018-04-04,0129,SNPP,SNPP,n,2,286.14,0.8,N,0
37.13657,9.81696,295.62,0.39,0.36,2018-04-05,0109,SNPP,SNPP,n,2,284.95,0.61,N,0
35.85055,8.59151,301.92,0.4,0.37,2018-04-05,0109,SNPP,SNPP,n,2,283.65,1.05,N,2
36.15795,10.28519,302.82,0.38,0.36,2018-04-05,0109,SNPP,SNPP,n,2,285.71,0.86,N,2
36.77574,10.20022,297.7,0.38,0.36,2018-04-05,0109,SNPP,SNPP,n,2,285.19,0.64,N,2
32.29003,10.9743,302.99,0.4,0.37,2018-04-05,0110,SNPP,SNPP,n,2,285.99,0.55,N,2
34.60395,10.58685,302.51,0.39,0.36,2018-04-05,0110,SNPP,SNPP,n,2,286.35,0.77,N,2
33.87156,9.99354,298.3,0.39,0.36,2018-04-05,0110,SNPP,SNPP,n,2,286.23,0.63,N,2
31.48498,9.5423,316.29,0.39,0.36,2018-04-05,0111,SNPP,SNPP,n,2,283.52,1.04,N,0
31.48491,9.54238,340.13,0.39,0.36,2018-04-05,1228,SNPP,SNPP,n,2,306.51,1.81,D,0
35.36216,11.02541,336.39,0.45,0.39,2018-04-05,1229,SNPP,SNPP,n,2,304.5,1.86,D,0
36.15977,10.28448,295.68,0.5,0.41,2018-04-06,0050,SNPP,SNPP,n,2,284.53,0.78,N,2
36.53195,10.82454,299.46,0.48,0.4,2018-04-06,0050,SNPP,SNPP,n,2,284.56,0.41,N,0
34.60441,10.58811,297.11,0.47,0.39,2018-04-06,0051,SNPP,SNPP,n,2,284.07,0.38,N,2
33.87271,9.99135,303.81,0.48,0.4,2018-04-06,0051,SNPP,SNPP,n,2,285.9,1.4,N,2
33.47959,11.10746,305.22,0.43,0.38,2018-04-06,0051,SNPP,SNPP,n,2,286.13,0.7,N,0
32.29017,10.97373,295.32,0.43,0.38,2018-04-06,0051,SNPP,SNPP,n,2,281.55,0.42,N,2
31.40462,9.85256,297.41,0.46,0.39,2018-04-06,0052,SNPP,SNPP,n,2,284.67,0.53,N,2
31.39837,10.02284,295.38,0.46,0.39,2018-04-06,0052,SNPP,SNPP,n,2,283.83,0.46,N,2
31.48488,9.53931,302.36,0.48,0.4,2018-04-06,0052,SNPP,SNPP,n,2,283.41,1.08,N,0
36.28685,8.62595,339.24,0.44,0.38,2018-04-06,1211,SNPP,SNPP,n,2,308.21,3.37,D,0
31.48522,9.53986,304.46,0.57,0.52,2018-04-07,0033,SNPP,SNPP,n,2,283.81,1.28,N,0
36.15663,10.28452,295.4,0.35,0.57,2018-04-08,0153,SNPP,SNPP,n,2,283.46,0.63,N,2
33.87452,9.99248,298.66,0.39,0.59,2018-04-08,0154,SNPP,SNPP,n,2,285.98,0.41,N,2
31.9486,10.53606,367,0.44,0.62,2018-04-08,1132,SNPP,SNPP,h,2,303.27,15.18,D,0
31.94395,10.55271,350.71,0.51,0.66,2018-04-08,1312,SNPP,SNPP,n,2,299.26,15.8,D,0
31.95016,10.55238,349.36,0.51,0.66,2018-04-08,1312,SNPP,SNPP,n,2,300,9.97,D,0
31.94366,10.54721,357.19,0.51,0.66,2018-04-08,1312,SNPP,SNPP,l,2,299.59,13.1,D,0
33.87422,9.99243,299.67,0.43,0.46,2018-04-09,0135,SNPP,SNPP,n,2,285.01,0.73,N,2
31.40466,9.85548,300.36,0.47,0.48,2018-04-09,0136,SNPP,SNPP,n,2,286.26,0.33,N,2
31.48592,9.54006,312.22,0.45,0.47,2018-04-09,0136,SNPP,SNPP,n,2,285.11,0.99,N,0
33.73526,8.82866,297.76,0.39,0.36,2018-04-10,0116,SNPP,SNPP,n,2,285.53,0.29,N,0
31.48354,9.54267,310.15,0.41,0.37,2018-04-10,0117,SNPP,SNPP,n,2,285.73,1.13,N,0
35.85115,8.59353,296.52,0.5,0.41,2018-04-11,0057,SNPP,SNPP,n,2,282.07,0.92,N,2
32.28873,10.97504,300.65,0.39,0.36,2018-04-11,0058,SNPP,SNPP,n,2,284.97,0.4,N,2
31.48442,9.54126,303.22,0.42,0.38,2018-04-11,0058,SNPP,SNPP,n,2,289.63,0.66,N,0
33.87477,9.99122,298.01,0.47,0.47,2018-04-12,0038,SNPP,SNPP,n,2,287.28,0.76,N,2
36.77649,10.2025,295.09,0.49,0.48,2018-04-12,0038,SNPP,SNPP,n,2,280.36,2.09,N,2
33.87384,9.99216,299.37,0.47,0.47,2018-04-12,0038,SNPP,SNPP,n,2,288.07,0.82,N,2
31.70073,9.24358,296.56,0.48,0.48,2018-04-12,0039,SNPP,SNPP,n,2,283.95,0.38,N,2
31.48446,9.54084,299.9,0.46,0.47,2018-04-12,0039,SNPP,SNPP,n,2,283.25,0.8,N,0
32.28928,10.97323,304.79,0.4,0.44,2018-04-12,0039,SNPP,SNPP,n,2,285.33,0.56,N,2
31.40777,9.85281,301.26,0.42,0.61,2018-04-13,0020,SNPP,SNPP,n,2,286.17,0.55,N,2
31.48597,9.54017,302.83,0.44,0.62,2018-04-13,0020,SNPP,SNPP,n,2,284.17,0.88,N,0
31.40667,9.85321,309.36,0.53,0.67,2018-04-13,0201,SNPP,SNPP,n,2,284.37,1.24,N,2
32.28983,10.97672,296.86,0.32,0.54,2018-04-14,0142,SNPP,SNPP,n,2,284.56,0.28,N,2
31.40219,9.85485,300.28,0.58,0.52,2018-04-14,0142,SNPP,SNPP,n,2,287.07,0.54,N,2
33.8716,9.99247,295.85,0.46,0.39,2018-04-15,0122,SNPP,SNPP,n,2,284.91,0.55,N,2
36.50127,10.02853,296.32,0.43,0.38,2018-04-15,0122,SNPP,SNPP,n,2,284.55,0.57,N,2
31.48582,9.54302,304.82,0.47,0.4,2018-04-15,0123,SNPP,SNPP,n,2,283.36,0.65,N,0
31.7005,9.24194,297.86,0.46,0.39,2018-04-15,0123,SNPP,SNPP,n,2,282.63,0.65,N,2
31.48574,9.5415,337.86,0.48,0.4,2018-04-15,1241,SNPP,SNPP,n,2,295.98,2.6,D,0
36.77557,10.20294,296.37,0.4,0.37,2018-04-16,0103,SNPP,SNPP,n,2,285.27,0.58,N,2
31.39983,10.02123,295.39,0.38,0.36,2018-04-16,0104,SNPP,SNPP,n,2,284.59,0.27,N,2
31.4829,9.54194,301.32,0.39,0.36,2018-04-16,0104,SNPP,SNPP,n,2,284.1,0.68,N,0
31.48622,9.54262,308.75,0.39,0.36,2018-04-16,0104,SNPP,SNPP,n,2,285.08,0.81,N,0
32.28791,10.9737,300.31,0.38,0.36,2018-04-16,0104,SNPP,SNPP,n,2,284.91,0.63,N,2
33.87359,9.99195,309.53,0.39,0.36,2018-04-16,0104,SNPP,SNPP,n,2,287.06,1.28,N,2
36.64505,10.22241,332.99,0.4,0.37,2018-04-16,1223,SNPP,SNPP,n,2,300.59,2.45,D,0
37.22607,9.88607,339.26,0.39,0.36,2018-04-16,1224,SNPP,SNPP,n,2,289.65,5.59,D,0
34.60653,10.58398,296.03,0.55,0.42,2018-04-17,0045,SNPP,SNPP,n,2,284.36,1.16,N,2
34.6026,10.58332,324.78,0.55,0.42,2018-04-17,0045,SNPP,SNPP,n,2,284.82,1.16,N,2
34.598,10.58865,305.19,0.55,0.42,2018-04-17,0045,SNPP,SNPP,n,2,285.22,0.71,N,0
32.28899,10.97387,304.8,0.49,0.41,2018-04-17,0045,SNPP,SNPP,n,2,285.22,0.92,N,2
31.48605,9.54392,303.01,0.57,0.43,2018-04-17,0045,SNPP,SNPP,n,2,284.78,0.59,N,0
34.60538,10.58412,328.52,0.55,0.43,2018-04-17,0045,SNPP,SNPP,n,2,284.94,3.29,N,2
34.60146,10.58346,297.55,0.55,0.43,2018-04-17,0045,SNPP,SNPP,n,2,284.99,1.06,N,2
34.5969,10.58879,296.55,0.55,0.42,2018-04-17,0045,SNPP,SNPP,n,2,284.31,1.06,N,0
35.77483,9.89042,301.36,0.37,0.58,2018-04-18,0025,SNPP,SNPP,n,2,282.22,0.96,N,2
31.40101,10.02025,310.37,0.33,0.55,2018-04-18,0027,SNPP,SNPP,n,2,283.7,1.01,N,2
31.40074,10.02374,313.54,0.33,0.55,2018-04-18,0027,SNPP,SNPP,n,2,283.71,1.01,N,2
31.48597,9.54085,303.09,0.36,0.57,2018-04-18,0027,SNPP,SNPP,n,2,283.22,0.71,N,0
31.40055,10.0215,295.69,0.67,0.73,2018-04-18,0207,SNPP,SNPP,n,2,281.45,0.54,N,2
31.39936,10.02292,346.19,0.32,0.54,2018-04-18,1144,SNPP,SNPP,n,2,297.31,3.32,D,2
34.60075,10.58355,298.37,0.62,0.71,2018-04-19,0007,SNPP,SNPP,n,2,280.82,0.67,N,2
34.59651,10.58433,304.55,0.62,0.71,2018-04-19,0007,SNPP,SNPP,n,2,281.1,0.62,N,0
34.5962,10.58779,305.35,0.33,0.55,2018-04-19,0147,SNPP,SNPP,n,2,281.82,0.66,N,0
34.60114,10.58957,298.53,0.33,0.55,2018-04-19,0147,SNPP,SNPP,n,2,281.55,0.46,N,2
31.48622,9.53975,297.11,0.34,0.56,2018-04-19,0148,SNPP,SNPP,n,2,282.42,0.87,N,0
31.48538,9.54323,300.88,0.34,0.56,2018-04-19,0148,SNPP,SNPP,n,2,282.68,0.67,N,0
31.48423,9.53984,303.37,0.56,0.43,2018-04-20,0129,SNPP,SNPP,n,2,283.45,1.39,N,0
35.85226,8.59368,305.32,0.4,0.37,2018-04-21,0109,SNPP,SNPP,n,2,283.82,1.36,N,2
35.77635,9.89173,301.45,0.38,0.36,2018-04-21,0109,SNPP,SNPP,n,2,286.9,0.98,N,2
36.77665,10.20002,299.96,0.38,0.36,2018-04-21,0109,SNPP,SNPP,n,2,287.23,0.51,N,2
32.28926,10.97437,300.57,0.4,0.37,2018-04-21,0110,SNPP,SNPP,n,2,285.08,0.59,N,2
34.59855,10.58776,304.81,0.39,0.36,2018-04-21,0110,SNPP,SNPP,n,2,285.14,0.91,N,0
31.40067,10.02237,329.83,0.39,0.36,2018-04-21,0111,SNPP,SNPP,n,2,287.77,6.03,N,2
31.48654,9.54359,310.31,0.39,0.36,2018-04-21,0111,SNPP,SNPP,n,2,285.35,0.72,N,0
31.4872,9.53954,296.36,0.39,0.36,2018-04-21,0111,SNPP,SNPP,n,2,284.77,0.72,N,0
32.29001,10.97468,338.07,0.42,0.38,2018-04-21,1228,SNPP,SNPP,l,2,309.61,2.59,D,2
36.15791,10.28327,296.33,0.5,0.41,2018-04-22,0050,SNPP,SNPP,n,2,286.13,0.57,N,2
36.77671,10.19898,299.89,0.51,0.41,2018-04-22,0050,SNPP,SNPP,n,2,288.23,0.57,N,2
32.28929,10.9748,295.62,0.43,0.38,2018-04-22,0052,SNPP,SNPP,n,2,285.2,0.34,N,2
31.48591,9.54177,313.62,0.48,0.4,2018-04-22,0052,SNPP,SNPP,n,2,286.5,1.46,N,0
36.59171,10.31844,297.86,0.59,0.52,2018-04-23,0031,SNPP,SNPP,n,2,287.2,1,N,2
34.60205,10.58533,296.56,0.54,0.51,2018-04-23,0032,SNPP,SNPP,n,2,286.55,0.63,N,2
35.85215,8.59126,300.01,0.36,0.57,2018-04-23,0032,SNPP,SNPP,n,2,286.21,0.67,N,2
35.84945,8.59351,300.24,0.36,0.57,2018-04-23,0032,SNPP,SNPP,n,2,285.69,0.8,N,2
31.48521,9.54433,297.6,0.57,0.52,2018-04-23,0033,SNPP,SNPP,n,2,285.95,0.69,N,0
31.40464,9.85493,299.08,0.55,0.51,2018-04-23,0033,SNPP,SNPP,n,2,286.66,0.21,N,2
32.29053,10.97656,301.74,0.48,0.48,2018-04-23,0033,SNPP,SNPP,n,2,286.59,0.49,N,2
32.28823,10.97334,303.59,0.48,0.48,2018-04-23,0033,SNPP,SNPP,n,2,286.65,0.75,N,2
34.60296,10.58796,301.5,0.71,0.75,2018-04-23,0212,SNPP,SNPP,n,2,284.36,1.03,N,2
36.50049,10.0258,295.41,0.59,0.7,2018-04-23,0212,SNPP,SNPP,n,2,285.26,0.62,N,2
36.58039,10.77477,333.69,0.56,0.43,2018-04-23,1152,SNPP,SNPP,n,2,302.78,3.55,D,0
34.59945,10.58207,298.68,0.5,0.66,2018-04-24,0013,SNPP,SNPP,n,2,284.89,0.94,N,0
33.48075,11.10858,298.89,0.46,0.63,2018-04-24,0013,SNPP,SNPP,n,2,287.45,0.5,N,2
34.60487,10.58322,295.55,0.5,0.66,2018-04-24,0013,SNPP,SNPP,n,2,285.17,0.56,N,2
36.52965,10.82303,298.03,0.5,0.66,2018-04-24,0013,SNPP,SNPP,n,2,284.12,0.41,N,0
31.48394,9.54057,298.5,0.55,0.68,2018-04-24,0014,SNPP,SNPP,n,2,280.71,0.79,N,0
36.53058,10.82671,295.43,0.37,0.58,2018-04-24,0153,SNPP,SNPP,n,2,283.18,0.32,N,0
36.50299,10.02686,306.6,0.34,0.56,2018-04-24,0153,SNPP,SNPP,n,2,287.7,0.7,N,2
36.58947,10.31734,308.1,0.35,0.56,2018-04-24,0153,SNPP,SNPP,n,2,288.32,0.83,N,2
34.60155,10.58601,307.19,0.4,0.6,2018-04-24,0154,SNPP,SNPP,n,2,285.67,0.82,N,2
33.87304,9.99215,306.51,0.39,0.59,2018-04-24,0154,SNPP,SNPP,n,2,288.3,0.91,N,2
31.4839,9.54089,302.85,0.42,0.61,2018-04-24,0154,SNPP,SNPP,n,2,288.1,0.82,N,0
32.29012,10.9735,335.99,0.41,0.6,2018-04-24,1132,SNPP,SNPP,l,2,309.39,1.28,D,2
35.20452,11.10662,303.82,0.46,0.47,2018-04-25,0135,SNPP,SNPP,n,2,285.14,1.4,N,0
34.60103,10.58414,304.72,0.42,0.37,2018-04-26,0116,SNPP,SNPP,n,2,287.57,0.77,N,2
36.15739,10.28323,313.11,0.4,0.37,2018-04-26,0116,SNPP,SNPP,n,2,285.17,1.52,N,2
33.87424,9.99401,305.61,0.41,0.37,2018-04-26,0116,SNPP,SNPP,n,2,289.48,1.3,N,2
34.43346,8.72575,326.57,0.39,0.36,2018-04-26,0116,SNPP,SNPP,n,2,290.34,2.01,N,0
36.16032,10.28432,298.73,0.43,0.38,2018-04-27,0057,SNPP,SNPP,n,2,287.01,0.57,N,2
35.85185,8.59543,298.28,0.5,0.41,2018-04-27,0057,SNPP,SNPP,n,2,284.81,0.45,N,2
34.60133,10.58544,301.94,0.41,0.37,2018-04-27,0057,SNPP,SNPP,n,2,288.75,0.69,N,2
33.87439,9.99223,305.21,0.42,0.38,2018-04-27,0057,SNPP,SNPP,n,2,289.48,1.1,N,2
33.53074,9.68623,316.44,0.43,0.38,2018-04-27,0058,SNPP,SNPP,n,2,288.37,0.67,N,0
33.36707,8.54732,325.53,0.47,0.4,2018-04-27,0058,SNPP,SNPP,n,2,288.53,2.6,N,0
33.36341,8.54668,312.2,0.47,0.4,2018-04-27,0058,SNPP,SNPP,n,2,288.08,1.45,N,0
33.3637,8.54934,328.94,0.47,0.4,2018-04-27,0058,SNPP,SNPP,n,2,289.04,4.87,N,0
31.3983,10.02102,311.84,0.41,0.37,2018-04-27,0058,SNPP,SNPP,n,2,288.78,0.92,N,2
31.40422,9.85513,299.26,0.41,0.37,2018-04-27,0058,SNPP,SNPP,n,2,288.73,0.36,N,2
31.48677,9.54048,306.51,0.42,0.38,2018-04-27,0058,SNPP,SNPP,n,2,287.51,0.51,N,0
32.28978,10.9764,306.04,0.39,0.36,2018-04-27,0058,SNPP,SNPP,n,2,291.79,0.7,N,2
33.87268,9.9906,303.73,0.47,0.47,2018-04-28,0039,SNPP,SNPP,n,2,287.07,1.68,N,2
32.2904,10.97492,300.84,0.39,0.44,2018-04-28,0039,SNPP,SNPP,n,2,286.96,0.43,N,2
33.30217,9.23496,305.11,0.51,0.49,2018-04-28,0039,SNPP,SNPP,n,2,285.89,0.73,N,0
